,decimal,binary
10170,19501,0100110000101101
10171,32702,0111111110111110
10172,12568,0011000100011000
10173,19099,0100101010011011
10174,5364,0001010011110100
10175,48109,1011101111101101
10176,13863,0011011000100111
10177,10293,0010100000110101
10178,15994,0011111001111010
10179,19877,0100110110100101
10180,41476,1010001000000100
10181,58973,1110011001011101
10182,285,0000000100011101
10183,4059,0000111111011011
10184,6641,0001100111110001
10185,29300,0111001001110100
10186,23636,0101110001010100
10187,56818,1101110111110010
10188,51220,1100100000010100
10189,56077,1101101100001101
10190,21795,0101010100100011
10191,39476,1001101000110100
10192,54831,1101011000101111
10193,55963,1101101010011011
10194,61105,1110111010110001
10195,21164,0101001010101100
10196,16855,0100000111010111
10197,36693,1000111101010101
10198,12497,0011000011010001
10199,21659,0101010010011011
10200,20649,0101000010101001
10201,65485,1111111111001101
10202,6449,0001100100110001
10203,25538,0110001111000010
10204,25145,0110001000111001
10205,42814,1010011100111110
10206,44798,1010111011111110
10207,48011,1011101110001011
10208,44704,1010111010100000
10209,1862,0000011101000110
10210,30822,0111100001100110
10211,34635,1000011101001011
10212,65105,1111111001010001
10213,38483,1001011001010011
10214,5995,0001011101101011
10215,49195,1100000000101011
10216,28122,0110110111011010
10217,126,0000000001111110
10218,22638,0101100001101110
10219,61757,1111000100111101
10220,42035,1010010000110011
10221,19836,0100110101111100
10222,32893,1000000001111101
10223,50822,1100011010000110
10224,44501,1010110111010101
10225,40776,1001111101001000
10226,7063,0001101110010111
10227,8789,0010001001010101
10228,33157,1000000110000101
10229,3831,0000111011110111
10230,45712,1011001010010000
10231,41142,1010000010110110
10232,12081,0010111100110001
10233,19149,0100101011001101
10234,3134,0000110000111110
10235,25228,0110001010001100
10236,17550,0100010010001110
10237,61301,1110111101110101
10238,25408,0110001101000000
10239,47262,1011100010011110
10240,34698,1000011110001010
10241,32639,0111111101111111
10242,6868,0001101011010100
10243,26916,0110100100100100
10244,24571,0101111111111011
10245,49923,1100001100000011
10246,53293,1101000000101101
10247,13154,0011001101100010
10248,29000,0111000101001000
10249,19560,0100110001101000
10250,28840,0111000010101000
10251,11559,0010110100100111
10252,28732,0111000000111100
10253,56541,1101110011011101
10254,46083,1011010000000011
10255,9817,0010011001011001
10256,38786,1001011110000010
10257,32698,0111111110111010
10258,63217,1111011011110001
10259,30719,0111011111111111
10260,44507,1010110111011011
10261,36131,1000110100100011
10262,9945,0010011011011001
10263,44315,1010110100011011
10264,9311,0010010001011111
10265,49480,1100000101001000
10266,53806,1101001000101110
10267,24376,0101111100111000
10268,7223,0001110000110111
10269,40796,1001111101011100
10270,13364,0011010000110100
10271,53048,1100111100111000
10272,57801,1110000111001001
10273,49463,1100000100110111
10274,27052,0110100110101100
10275,20942,0101000111001110
10276,33589,1000001100110101
10277,18821,0100100110000101
10278,57109,1101111100010101
10279,41146,1010000010111010
10280,11747,0010110111100011
10281,64654,1111110010001110
10282,14449,0011100001110001
10283,4178,0001000001010010
10284,26193,0110011001010001
10285,55227,1101011110111011
10286,2328,0000100100011000
10287,11292,0010110000011100
10288,41577,1010001001101001
10289,16328,0011111111001000
10290,10352,0010100001110000
10291,59062,1110011010110110
10292,21067,0101001001001011
10293,14256,0011011110110000
10294,50322,1100010010010010
10295,16158,0011111100011110
10296,14873,0011101000011001
10297,5992,0001011101101000
10298,33434,1000001010011010
10299,32572,0111111100111100
10300,43252,1010100011110100
10301,40383,1001110110111111
10302,58824,1110010111001000
10303,16808,0100000110101000
10304,57318,1101111111100110
10305,9822,0010011001011110
10306,7254,0001110001010110
10307,21891,0101010110000011
10308,18082,0100011010100010
10309,62032,1111001001010000
10310,11995,0010111011011011
10311,32990,1000000011011110
10312,3982,0000111110001110
10313,51505,1100100100110001
10314,24932,0110000101100100
10315,64915,1111110110010011
10316,30486,0111011100010110
10317,219,0000000011011011
10318,64495,1111101111101111
10319,40526,1001111001001110
10320,50539,1100010101101011
10321,9995,0010011100001011
10322,64921,1111110110011001
10323,41552,1010001001010000
10324,57349,1110000000000101
10325,493,0000000111101101
10326,34818,1000100000000010
10327,2019,0000011111100011
10328,54633,1101010101101001
10329,47973,1011101101100101
10330,13471,0011010010011111
10331,16639,0100000011111111
10332,45218,1011000010100010
10333,64194,1111101011000010
10334,29209,0111001000011001
10335,23867,0101110100111011
10336,62977,1111011000000001
10337,24753,0110000010110001
10338,5036,0001001110101100
10339,8034,0001111101100010
10340,59852,1110100111001100
10341,41942,1010001111010110
10342,44188,1010110010011100
10343,36067,1000110011100011
10344,45254,1011000011000110
10345,19280,0100101101010000
10346,62550,1111010001010110
10347,62035,1111001001010011
10348,23760,0101110011010000
10349,34572,1000011100001100
10350,5796,0001011010100100
10351,57142,1101111100110110
10352,7194,0001110000011010
10353,61836,1111000110001100
10354,32971,1000000011001011
10355,1998,0000011111001110
10356,55724,1101100110101100
10357,6576,0001100110110000
10358,15821,0011110111001101
10359,549,0000001000100101
10360,41438,1010000111011110
10361,21587,0101010001010011
10362,57485,1110000010001101
10363,26479,0110011101101111
10364,6376,0001100011101000
10365,56216,1101101110011000
10366,9401,0010010010111001
10367,28494,0110111101001110
10368,56470,1101110010010110
10369,48556,1011110110101100
10370,22487,0101011111010111
10371,12331,0011000000101011
10372,15827,0011110111010011
10373,57366,1110000000010110
10374,47883,1011101100001011
10375,693,0000001010110101
10376,8578,0010000110000010
10377,65350,1111111101000110
10378,2841,0000101100011001
10379,38554,1001011010011010
10380,13621,0011010100110101
10381,65152,1111111010000000
10382,39329,1001100110100001
10383,26756,0110100010000100
10384,36212,1000110101110100
10385,23886,0101110101001110
10386,16356,0011111111100100
10387,29110,0111000110110110
10388,11335,0010110001000111
10389,15237,0011101110000101
10390,25274,0110001010111010
10391,34284,1000010111101100
10392,13194,0011001110001010
10393,794,0000001100011010
10394,25151,0110001000111111
10395,12897,0011001001100001
10396,57738,1110000110001010
10397,39704,1001101100011000
10398,42599,1010011001100111
10399,1408,0000010110000000
10400,42613,1010011001110101
10401,11242,0010101111101010
10402,22622,0101100001011110
10403,19700,0100110011110100
10404,5546,0001010110101010
10405,47891,1011101100010011
10406,32928,1000000010100000
10407,34301,1000010111111101
10408,25974,0110010101110110
10409,24911,0110000101001111
10410,33526,1000001011110110
10411,42008,1010010000011000
10412,55596,1101100100101100
10413,25393,0110001100110001
10414,65251,1111111011100011
10415,18322,0100011110010010
10416,48842,1011111011001010
10417,4990,0001001101111110
10418,20328,0100111101101000
10419,50020,1100001101100100
10420,22726,0101100011000110
10421,4530,0001000110110010
10422,16461,0100000001001101
10423,37090,1001000011100010
10424,55209,1101011110101001
10425,41932,1010001111001100
10426,19409,0100101111010001
10427,18378,0100011111001010
10428,27517,0110101101111101
10429,46521,1011010110111001
10430,2211,0000100010100011
10431,47047,1011011111000111
10432,15293,0011101110111101
10433,8009,0001111101001001
10434,35263,1000100110111111
10435,11515,0010110011111011
10436,17920,0100011000000000
10437,15190,0011101101010110
10438,34451,1000011010010011
10439,31062,0111100101010110
10440,24775,0110000011000111
10441,52203,1100101111101011
10442,41854,1010001101111110
10443,45781,1011001011010101
10444,12482,0011000011000010
10445,31992,0111110011111000
10446,8282,0010000001011010
10447,2236,0000100010111100
10448,48572,1011110110111100
10449,16126,0011111011111110
10450,33025,1000000100000001
10451,26780,0110100010011100
10452,55182,1101011110001110
10453,59352,1110011111011000
10454,2533,0000100111100101
10455,56940,1101111001101100
10456,39537,1001101001110001
10457,39965,1001110000011101
10458,3933,0000111101011101
10459,21644,0101010010001100
10460,18321,0100011110010001
10461,677,0000001010100101
10462,308,0000000100110100
10463,50579,1100010110010011
10464,32663,0111111110010111
10465,10282,0010100000101010
10466,63770,1111100100011010
10467,21918,0101010110011110
10468,2721,0000101010100001
10469,33641,1000001101101001
10470,8991,0010001100011111
10471,35217,1000100110010001
10472,25770,0110010010101010
10473,45660,1011001001011100
10474,28780,0111000001101100
10475,47920,1011101100110000
10476,55575,1101100100010111
10477,28176,0110111000010000
10478,2226,0000100010110010
10479,17223,0100001101000111
10480,18422,0100011111110110
10481,36116,1000110100010100
10482,31977,0111110011101001
10483,60944,1110111000010000
10484,28048,0110110110010000
10485,53520,1101000100010000
10486,22612,0101100001010100
10487,12530,0011000011110010
10488,49251,1100000001100011
10489,4659,0001001000110011
10490,20716,0101000011101100
10491,31601,0111101101110001
10492,65344,1111111101000000
10493,35808,1000101111100000
10494,20747,0101000100001011
10495,388,0000000110000100
10496,12699,0011000110011011
10497,23233,0101101011000001
10498,31559,0111101101000111
10499,60343,1110101110110111
10500,45736,1011001010101000
10501,39060,1001100010010100
10502,44430,1010110110001110
10503,46556,1011010111011100
10504,33666,1000001110000010
10505,26119,0110011000000111
10506,54781,1101010111111101
10507,24534,0101111111010110
10508,19290,0100101101011010
10509,27278,0110101010001110
10510,3026,0000101111010010
10511,19386,0100101110111010
10512,13663,0011010101011111
10513,26220,0110011001101100
10514,39175,1001100100000111
10515,5863,0001011011100111
10516,28695,0111000000010111
10517,27648,0110110000000000
10518,45611,1011001000101011
10519,25218,0110001010000010
10520,5253,0001010010000101
10521,30655,0111011110111111
10522,28243,0110111001010011
10523,44727,1010111010110111
10524,40179,1001110011110011
10525,49852,1100001010111100
10526,12573,0011000100011101
10527,43868,1010101101011100
10528,27827,0110110010110011
10529,25771,0110010010101011
10530,11219,0010101111010011
10531,18037,0100011001110101
10532,46557,1011010111011101
10533,57116,1101111100011100
10534,25816,0110010011011000
10535,20090,0100111001111010
10536,333,0000000101001101
10537,11589,0010110101000101
10538,18387,0100011111010011
10539,60517,1110110001100101
10540,45287,1011000011100111
10541,51026,1100011101010010
10542,28157,0110110111111101
10543,9221,0010010000000101
10544,18739,0100100100110011
10545,6160,0001100000010000
10546,61317,1110111110000101
10547,6072,0001011110111000
10548,36101,1000110100000101
10549,14709,0011100101110101
10550,42580,1010011001010100
10551,20393,0100111110101001
10552,13307,0011001111111011
10553,11621,0010110101100101
10554,40774,1001111101000110
10555,13713,0011010110010001
10556,5960,0001011101001000
10557,31880,0111110010001000
10558,16806,0100000110100110
10559,50676,1100010111110100
10560,7054,0001101110001110
10561,17705,0100010100101001
10562,11395,0010110010000011
10563,3855,0000111100001111
10564,46770,1011011010110010
10565,56719,1101110110001111
10566,65323,1111111100101011
10567,37182,1001000100111110
10568,15123,0011101100010011
10569,30161,0111010111010001
10570,48800,1011111010100000
10571,54449,1101010010110001
10572,6912,0001101100000000
10573,59200,1110011101000000
10574,41989,1010010000000101
10575,49486,1100000101001110
10576,2624,0000101001000000
10577,51447,1100100011110111
10578,14067,0011011011110011
10579,57973,1110001001110101
10580,36499,1000111010010011
10581,21761,0101010100000001
10582,41706,1010001011101010
10583,8170,0001111111101010
10584,15785,0011110110101001
10585,7706,0001111000011010
10586,32333,0111111001001101
10587,42324,1010010101010100
10588,24843,0110000100001011
10589,15910,0011111000100110
10590,30841,0111100001111001
10591,21207,0101001011010111
10592,22431,0101011110011111
10593,13114,0011001100111010
10594,15957,0011111001010101
10595,5704,0001011001001000
10596,2215,0000100010100111
10597,13698,0011010110000010
10598,53076,1100111101010100
10599,61903,1111000111001111
10600,56655,1101110101001111
10601,48421,1011110100100101
10602,14217,0011011110001001
10603,30963,0111100011110011
10604,16940,0100001000101100
10605,6618,0001100111011010
10606,28812,0111000010001100
10607,42560,1010011001000000
10608,32314,0111111000111010
10609,35576,1000101011111000
10610,34745,1000011110111001
10611,1702,0000011010100110
10612,21597,0101010001011101
10613,5175,0001010000110111
10614,64867,1111110101100011
10615,43465,1010100111001001
10616,18292,0100011101110100
10617,41792,1010001101000000
10618,22695,0101100010100111
10619,5090,0001001111100010
10620,20018,0100111000110010
10621,63948,1111100111001100
10622,51348,1100100010010100
10623,1092,0000010001000100
10624,29122,0111000111000010
10625,41539,1010001001000011
10626,2076,0000100000011100
10627,50734,1100011000101110
10628,18,0000000000010010
10629,832,0000001101000000
10630,13219,0011001110100011
10631,32010,0111110100001010
10632,50248,1100010001001000
